rating,review,split
positive,this place is great . terre has been cutting my hair for years and i wouldn t trust anyone else with my crazy curls . he always does a great job and gives me exactly what i ask for . great serivce at a great price ! ! ,val
positive,"delivered on time , love there new crust good pizza ! ",val
positive,"love this place . gilbert has some great food and flancers is one of the best . we have tried different sandwiches and love them all . our favorite being the chicken sandwiches . not fancy , but just great food and service . ",val
positive,"restaurant was quiet at . on friday , maybe the holiday affect ed them . we had their salad with tuna . the tuna was nice and fresh and we ll seasoned . their was a nice mix including chunks of avacardo . we also had a club sandwich with cajon shrimp . service was good price was also reasonable",val
positive,this place is great . our son was born without his right hand and we had a prosthesis made for him . the process was fast ! the staff was very friendly and helpful . more than satisfied with this clinic ! n nwill continue to receive services from this location . ,val
positive,best thai food in las vegas . eat here your life will be better . ,val
positive,i love this cinema . chud . com isn t the best movie website in the world but it s damn good ! ,val
positive,"the only thing that i can say is yum ! i love the pancakes , the waffles and the service . ",val
positive,"can t beat the location if you re a student . i went in here for a regular annual eye exam . it was quick and easy , the doctor was knowledgable , and they didn t try to upsell me on anything like i ve seen at some other eye doctors . n nwill be going back next year . ",val
positive,"not much for chain restaurants , but this place delivered a quality burger . i had the triple prime cheeseburger that was cooked exact to my order , service was attentive and prices are decent . ",val
positive,"i absolutely love this place ! the price is just right and the service was spectacular . it was my first massage by a male masseuse and jimmy rocked ! his hands were so soft and well padded , which felt great on my body . i m definitely going back to jimmy next time i m in town . ",val
positive,"thanks for making a great trip even better quick , caring service and a free upgrade to a great jeep patriot that we really enjoyed . enterprise is all i ve used for years and i don t see myself ever changing . rare that service in your business is this good . ",val
positive,"this is a fun shoe store in a great neighborhood . prices are reasonable . the selection is great , but they were out of my size in several shoes that i wanted to try . service was average . ",val
positive,"absolutely love this farm , full of organic vegetables . peaches are delicious , fudge and canned goods are divine too . ",val
positive,loved this place . the honey lemon boba teas was excellent . fun feel and we will be back . ,val
positive,"great food , great service ! ",val
positive,"its good , cheap , quick down home mexican food ! i love it ! ! ! ",val
positive,this place rocks ! ! ,val
positive,"lady di and i are still looking for the best sports bar in arizona . th floor was very surprising . tvs are great , the pizza is amazing . i had the rebel ipa , delicious ! nwe ll be back ! ! ! ",val
positive,the place is hopping early on sunday . we stopped by to purchase bagels they have a large variety they are very fresh . they lines moves quickly and also a large variety of smrars . staff is friendly . only issue is their parking lot,val
positive,this place is awesome ! i ordered the vegan super veggie delight with soy sausage and it was incredible ! i will definitely be going back,val
positive,i always enjoy stopping by to grab a large cheese pizza and garlic knots . always very friendly and the pizza is great . lunch specials are awesome and the place is always packed so it s hard to find a table while all the medical staff from the neighboring hospitals come over . ,val
positive,"nice , off the beaten path spot . awesome beer garden . nothing beats it on a summer night with a group of friends . ",val
positive,beginning now ! they have a live jazz band on the courtyard playing that is out of this world great . steven p is the vocalist producer songwriter that is there now . nice evenings there on thursday ! nnice staff and great fun . sexy surroundings . ,val
positive,good guys . they do good work and are prompt . ,val
positive,simple menu and not to expensive . nfree samples . someone needs to tell the homeless to leave people alone who just want to relax while they have a snack . chairs outside would be ideal . ,val
positive,"authentic , excellent . always at the top of their game , awesome people . ",val
positive,"would recommend this hotel . beds are comfy , rooms are nice and clean , staff is very accommodating and goes above beyond what s expected . we loved tomeka at the front desk ",val
positive,"this place often has interesting exhibits . the one they showcased when i went was on the history of a pirate ship and crew , very interesting . only downside , most of the non travelling exhibits are dull unless you re younger than . worth a look , but costs a few more dollars than i expected . ",val
positive,awesome inexpensive happy hour . the food is tasty not just sushi . great place to just hang out for awhile . ,val
positive,"great asian place , eclectic menu of chinese , vietnamese , thai and japanese . fair pricing . excellent service . love the beef and onion dish . could be the best asian place in town imho for the overall package . . ",val
positive,"love this place ! great food , great customer service . owners are very supportive of the community . ",val
positive,"best bar in arcadia . n nbest wings i have ever tasted . n nworst bathrooms in the valley . n narcadia , i miss you . ",val
positive,"cheap , unpretentious , and , for this , one of my favorite breakfast joints in the country . simply put i love it here . the mixed grill , the sausage and egg on a biscuit , the home fries . this it the very definition of diner . thank you gab n eat ! ",val
positive,love this company . bread is baked fresh daily . they sell there day old bread for off . they have great lunch specials with sandwiches . i would recommend white chocolate cherry swirl or pumpkin spice for bread . but if u cant decide they will give u a free taste . ,val
positive,"the pizza and calzones are great ! my kids love the rootbeer club . the prices are affordable . the only thing keeping me from giving a star review is that they recently changed the italian nachos , which we used to love , and now they suck . boo ! ",val
positive,service was very good . . calzone was excellent . ,val
positive,no doubt food was very awesome and service also very nice . ,val
positive,great new york style bagel ! better than chompies and far better than einsteins wonderbread . i ordered the everything with cream cheese . i ll give stars if you add salt to the everything bagel mix . ,val
positive,good food . great service . fair prices . ,val
positive,turkey bacon melt with guac . delicious ! they also handmake the onion rings . beer was cold . food was hot . i recommend this place at least once,val
positive,open christmas eve ! n nthey serve patron anejo ! n nand . . . n nthey have low carb cheesecake ! ,val
positive,i had the mares caldo . great taste . the caldo had a lot of sea food . service was also great . got seated right away . hey also had this amazing salsa . i ll be back to try the camarones . ,val
positive,"good food but amazing pies ! ! ! we shared the apple , cherry , chocolate cream and the jd pecan my favorite . ",val
positive,"habibs is by far the best tailor i have come across . been with him for over two years , very happy every time . very reasonable price also . ",val
positive,"probably the quickest i ve ever been in and out for an x ray , ever . staff was nice and the small wait was nice and cool with plenty of today show on tv . ",val
positive,"karim s knows their cobbler and they make an incredible one . the peach cobbler is warm , buttery , creamy and sugary sweet with each bite . if you ve been bitten by the sugar elves and have a sweet tooth like me , then you must visit karim s for a cobbler . ",val
positive,"within mins the salad soup came . i have curry peanut salad , it s good . minutes for entree , i ordered tofu chili mint , . . . awesome ! ! taste like home ! . i would like to come back again ! ",val
positive,"great place ! very comfortable , beautiful scenery , and the course is usually in great shape . always encountering amazing wildlife too ! fun time for sure . ",val
positive, words . . . flavored crust ! ,val
positive,great lobster and steak special . check the station website for deals . the head basket was heavenly and our waiter was great . ,val
positive,love this place ! ! ! the service is great and the food is delicious ! ! i have yet to try something i do not like . ,val
positive,best hot and sour soup ! service is always top notch . chow fun is amazing ! great affordable lunch menu and quick service if you are in a hurry . ,val
positive,beast restaurant lots of great food choices . if you are craving for soup i would recommend you going to this restaurant,val
positive,"awesome fresh sandwich ! had the tuscon and the entire thing was delicious . minus a star for the flavored iced teas a little too diluted . n nbut yeah , this is what a sandwich should taste like ! ",val
positive,i ve heard a lot of good things about this place but never got around to trying their food until today . food was amazing and everyone was really friendly ! i will definitely be coming back and i d recommend this place over pita jungle anyday ! thank you for the yummy food and awesome service ! ,val
positive,frank and fred are the best . . . i bought both my cars with these guys and they also service them too . . . no hassle auto sales ! ! ! ,val
positive,stop by for a quick lunch and was presently surprised by this little sushi restaurant . the service was good and the food was good . they had asahi beer on draft which is rare find . overall the fish tasted very fresh and i would go back ! con is that a kind of hole in the wall place . . . ,val
positive,the best sandwiches at amazingly great prices ! the man who owns this is super nice and so helpful ! one sandwich feeds adults and will fill both of you up . the closest thing to a new york deli in this area . go in here once and you will be hooked . ,val
positive,"this place is the bomb ! ! it s only open for lunch and is always busy , so it s better to call in our order . i love the red chile burrito enchilada style , it is my favorite . i recommend it to everyone looking for some great mexican food . ",val
positive,affordable service and he was on time . very nice guy and he did good work . ,val
positive,they have improved quite a bit management had stepped up the pace more hands on custer service was excellent ! ! ! ,val
positive,shimogomo is our new sushi place . best in the east valley by far . enjoyed a great happy hour menu . every roll we ordered was fresh and tasted excellent . we will be back here every pay day now . ,val
positive,at first i didn t like this place . i tried a few sandwiches and liked the pittsburgh classic idea more than the actual food . i was about to give up when i tried the roast beef . it s my sandwich every time i go now . i ll be back . ,val
positive,i have not located a better place to drink wine and enjoy bruschetta anywhere else in the world . the food and wine selection are fantastic and the staff keep if flowing ! ! ! ,val
positive,never disappoints love their salad with honey mustard and then their sinful sunday . filet is what i get here . always get good service and never really have to wait for a table at this location . ,val
positive,been closed for quite some time . ,val
positive,i love this place . if you have a project that is on a budget or if you just want to go somewhere to get inspired to start a project than this is the place for you . they have everything here including the kitchen sink . ,val
positive,"it has a nice place that i can recommend to my friends who needs to drink and to unwind . to eat and to relax . the food is good . personally , i love autostrada panini . ",val
positive,"excellent pan pizza , as well as other chicago style fair . nmust use vienna beef for dogs to be authentic and fuzzy does . ",val
positive,i love mimis . this is also my favorite location in the valley to go to . the service is normally great and i love their omelets and muffins . ,val
positive,fantastic steak . gentlemen s club decor . professional service . valet parking . expensive . ,val
positive,i m all for recycling re using sustainability but a lot of the items in here are just . . . junk ugly crap that no one with any real aesthetic taste would want in their home . nprobably better for sourcing fixtures for industrial commercial spaces . . . ,val
positive,very clean and nice convention center . staff is ok . . . ,val
positive,this is one of the older but best lee s in vegas . they will almost always have a keg on hand of all the most popular beers and a fabulous selection of wines . great weekly specials on the selection . ,val
positive,"having been born in cuba , and grew up in the beautiful usa . i have eaten many a cuban meal . and this place hits the spot if your looking for some cuban cuisine",val
positive,coffee rush is probably the only coffee place i go to . service is always good . always have good vibes . favorite drink is summer time . the bald owned doesn t know how to make it though . was rude when i asked for one . ,val
positive,hands down our favorite mexican restaurant in the valley ! the staff is always wonderful and food is amazing ! ,val
positive,"what an amazing park ! we have been going with our kids for years and will continue to buy the annual family pass . if you have kids , an investment in an annual pass is well worth it ! we love mccormick stillman railroad park . ",val
positive,i love this place . the food is always good and i have never had a problem with the staff . their chips and salsas are amazing . i visit here wth my family often and its alway been great . ,val
positive,this is the best place for authentic italian food . the sandwiches are excellent ! ! ! ! ! ,val
positive,in the words of herr bruno . . . . fantastiche ! n nwe love to go hear and grab some groovily topped bruchettos and a glass o vino . great ambience . good people watching . super servers . n nparking is iffy valet sometimes a must . we usually get there early and have no wait . ,val
positive,"good food , arrives hot , service is spectacular ! ",val
positive,a little outlet shopping was on the agenda today . didn t find much since i am revamping my wardrobe but i did pick up some nice lingerie . n nalmost reached neiman marcus outlet but we got the call to get back to the hospital . visited nine west and jcp outlet . ,val
positive,a great selection of cookwares . the cooking classes are a lot of fun as well . ,val
positive,"it has a good selection of stuff , but i hate digging for stuff . so only come once in a blue moon . ",val
positive,great place and loved their panang beef curry . i haven t had such a flavorful panang curry in a long time ! might go back again this week while i am still in town ! ,val
positive,"excellent spot for beer , grub and the game . ",val
positive,"such a great store . they stock everything everything , including cards , hand puppets , necklaces , books , etc . . . kards unlimited seems to take great care in choosing store products for sale . definitely my favorite store on walnut . ",val
positive,i m a sucker for their sweet and spicy wings . ,val
positive,i grew up in hawaii and this is as good as it gets . the service was amazing ! the food was great ! the free boiled peanuts were just like from home . the volume was crazy share . definitely will be back . ,val
positive,"i love this place . this is exactly what i expect from a taco shop . good food , nice friendly staff and a decent price . the burritos are huge and so flavorful . i love the rami burrito carne asada , shrimp , bacon with cheese , pico and fries ! ",val
positive,"if you want korean soup or fried rice , go here . best on campus . ",val
positive,"forget the tablecloth and white glove joints . i walked in and could not believe the selection on the menu , but was even more impressed with the healthy options available . i had an omelet and wheat toast , and the portion was enough to carry me from am to pm and i m not a small guy . ",val
positive,food and service is great ! ! ,val
positive,love everyone that works here . i ve been going here for at least years now . i would say out of times everything is perfect . i dont care what time it is super mex is always my first choice ! ! ,val
positive,really delicious roll with kim chi i forgot what it s called but i ve been craving it all week ! yummy salmon too . ,val
positive,straight up best mexican food i ve ever had . amazing food . i got the diced steak signature plate thing . . . . comes with small taco shells . it s so friggin good . just do it . ,val
positive,my favorite gym ! ,val
positive,"i don t know what to say except this place rocks my world ! i am in love with the picnic salad ! i dream about the picnic salad . when i drive by downtown gilbert , i have food affairs because of the picnic salad . oh great , now i want another picnic salad ! ",val
positive,"la prima is an excellent , no nonsense coffee shop . it gets very crowded on saturdays , but i always try to stop in for a double espresso . you re not going to want to bring your computer . ",val
positive,"grew up down the street from the original location in delaware and always enjoy finding one when i travel for work . not nearly as good as the one back home but still a million times better then subway or firehouse , etc . ",val
positive,great passion and insights from this entire team . they help you learn to be the best version of yourself . ,val
positive,great food . great customer service . very speedy . we will be back ! best chinese food in the area . ,val
positive,wow ! ! my wife and i had breakfast at the dor stop this morning and it was outstanding ! ! we had about a minute wait to get in but it was worth it . the service was fast and the food was great . we will surely return . . . . . . ,val
positive,ross j s is pretty good ! i love how close it is to me and it s really good local food . not just like home but pretty much as good as it gets . their portions are huge ! ! definitely one of two places i go to whenever i need my local grindz fix ! ,val
positive,"i ve been stay there for nights . nice decoration in guest room , feel like home . it s a lil bit small but have everything you need . ",val
positive,"we are always looking for an honest guy to work on our cars but calvert s has so much more , cleanest carwash in the state , cleanest bath rooms i have ever seen at a gas station , like those super gulps for a buck . thanks dave",val
positive,i came here because of the great reviews . i was not disappointed . great service . they catered to me . not a big store . almost exclusively carry giant . ,val
positive,"i love buffalo wings from this place . i like it extra crispy and light on the sauce , which is perfect ! ! ! n nthe service is great and quick with the check . n ntuesdays are even better because it s wing day ! ! meaning it s cent a wing i think ",val
positive,"my family and i always enjoy eating here . the food is always fresh and the staff is very friendly . however , every time we have ordered take out they always get the order wrong . ",val
positive,i agree with others that the beer cave is wonderful . i could stay in there for hours ! the pizza ain t bad either ! ,val
positive,"i am italian and hard to please when it comes to authentic food . i would recommend this place to the fussiest eaters . just like mama and nana made . no processed food here . place is small , but quaint and clean . ",val
positive,"dr . vo is awesome , he is hands down one of the best dentists i ve ever been to . all of his assistants are super nice as well . if you need a great dentist definitely give him a call ",val
positive,machaca chimichanga awesomeness . one of my favorite two mexican restaurants in the phoenix metro . ,val
positive,i ve been here several times . the drive through service is really fast . the staff is very friendly . it is right on the corner of th street and thunderbird . the dining area is clean and neat . remy is great . he s always friendly and helpful . ,val
positive,my new favorite breakfast spot in downtown vegas ! their corned beef is awesome and so is their banana bread . i always want to try one of the omelets but i can t pass up corned beef so my review is based solely on the corned beef and banana bread . just thinking about it is making me hungry ! ,val
positive,"love it , love it , love it ! you can bring your own booze too ! a little bit of a wait but not bad . ",val
positive,"our server was excellent and the food was great , the long island ice tea was perfect . can not wait to go back again . n ntip make sure you go during the hours of on the weekend it was dead , so it was excellent",val
positive,"call me crazy but i think capriottis las vegas has better philly cheesteaks than most places in philly ! ! their capastrami and philly subs are mouth watering ! they will not let you down . its slightly on the pricier side for subs , but the taste will make up for it . . ",val
positive,awesome place ! love the revolving menu . the tres leche w rhubarb was to die for . highly recommend it ! ,val
positive,about same price as a trip to ihop just a whole lot better . service was fast and food perfectly prepared . menu has a lot of variety including breakfast and lunch items . ,val
positive,"i ve been a few times in the last year . every time i go in , i get great service from everyone and the food is consistently delicious ! ",val
positive,"for japanese fast food , i love it . i can run in , order , head out pretty quick . the staff is friendly . if you want to eat the place has always been really clean . i just wished they deliveried ! ",val
positive,"best mexican food i ve had in the east valley ! great service , awesome chips and salsa ! i m sure theres better places in the valley , but this is around the corner from where i live , and we ve been regular customers since . highly recommend . ",val
positive,"lunch on a wednesday with people . lobster rolls excellent ! crab cake sandwich excellent ! yummy , warm fries ! very good service and warm food ! was worried when we saw poor rating on yelp . very happy and will come back ! ",val
positive,"four peaks is known as one of best local places to get a beer . they also have a good menu featuring sandwiches , pizza , burgers , and other options . ",val
positive,"doing a road trip with my husband across the united states and have to say we had the best breakfast here . very simple two eggs with home fries , bacon and toast . everything had so much flavor we had to come back the next day . ",val
positive,i had a girls night out last saturday . bruschetta was so yummy ! we tried four different kinds . they were all very good . i can t wait to go again ! ! ! ,val
positive,"i ordered the garlic chicken dinner special , so good , they packed the take out container , it was so much food ! saved half for later ",val
positive,"i had their enchiladas with beef , rice and beans and i think i finally found the best enchilada in town . careful , not to punch through the metal container though , it could cause a mess if you sit outside . ",val
positive,gerald did a great job helping me in a short amount of time . go see him if you need men s dress clothes . ,val
positive,"it was decent for the price it was cheap , but clean and quiet . travis at the front desk was quite helpful and understanding of our unique situation . ",val
positive,"i haven t been in a while but i remember being impressed . nice ambiance , especially for a thai restaurant . ",val
positive,this place is great . cheap prices and good food ! i am amazed at how clean the place is . i am now a regular customer ! ,val
positive,"they are always so helpful at this store ! i would highly recommend all of their services . i have used them for shipping , packing and printing . i also noticed that they do printing on stretched canvas which i am really excited to try ! two big thumbs up ! ! ",val
positive,"i been trying to come here for almost year . i was craving for some sweet stuff and they have a good variety of pies . oreo and my mom got the pecan and caramel one . good service , clean , and worth to try again ! ",val
positive,this place is pretty tasty and cheap not sure why theres not too many reviews ! . cant beat that everything was fresh when we came in at pm . ,val
positive,"route cherry slushy with extra cherry juice at pm . cost me . and such a treat it reminded me of i what state i was in ! had the trip been any more stressful , i would have put a little or a lot of vodka in it and then i would have more to say ! n nnice service and great drink ! ",val
positive,"i went here for lunch the other day and it was great . i had the chicken parmesean sandwich . the sauce was good , the service was good and i like the small store front location . the red and white table cloths go a long way . it is byob so bring your own wine and enjoy . ",val
positive,my stylist is fantastic . been coming here for years . would follow her anywhere . the salon is pretty . they always have little yummies to nosh on . staff is quite pleasant too . ,val
positive,this one is crazy busy every lunch time on weekdays . ish . this also seems to be one of the few remaining ones that hasn t been remodeled in several years . they run better than average on getting your order correct though . ,val
positive,"nice resort ! very nice grounds ! nice pool too ! n nagain , on a family vacation we had the pleasure of stopping in scottsdale . this place was family friendly and the pool was great . ",val
positive,"we had pancake banh xeo , braised fish in clay pot ca kho to and stir fried veggie all were awesome . quick seating despite lines of people . avocado smoothie is a winner as well ! ",val
positive,my favorite thing to get at mimi s is their hot chocolate bucket . it is the best in town from a connoisseur like me ! ,val
positive,"if your not a fan of fresh salsa , savory enchilada sauces and a kiss of fresh melted butter on your burro but rather you get excited for those preservative rich strait from the can joints with an army of microwaves in the kitchen to make your food , well then you ll hate this place . ",val
positive,"good eats , can t go wrong ! ",val
positive,"ive only had the bistec de puerco but it was so good . rice and beean , good . plantanos , good . everything that anyone that ive gone with has been good . i would go here all the time if it was closer to my house . ",val
positive,best izakaya in the us . we are from japan and this place maybe better than some of izakaya in japan . we will see them in our next visit to vegas ! ! ,val
positive,"been by here once n must say pretty sweet bar love the setting , n the enviroment in and around the bar , great staff , will try to go there more often ",val
positive,"really good food and reasonably priced . don t even think about showing up without your entire party , even if theres only , they wont seat you , and parking is a pain . ",val
positive,"whoever invented ice cream was a genius ! this place is great . lots to choose from or make your own . the sundaes taste great . after being closed for a year , it is good to see them back . good , friendly customer service and a clean store . ",val
positive,got everything squared away regarding the gift certificates . a few items on my list are out of stock but will be arriving within the week and it ll all arrive at my door next week . excellent . . . ,val
positive,"abe just open another location on north th street . really honest and considerate man . have you every went to a auto mechanic place and he has candles and a spread of food out ? car wash , oil change and etc ! ",val
positive,great place for casual mexican fare . very flavorful and colorful . the chile relleno was very different and totally enjoyable . friendly atmosphere and quick service . ni have been back a few times to try other items on the menu and i have never been disappointed . ,val
positive,"from the phone call to make the appointment to the service , everything was great . chandler is very professional , and they completed my service in a timely manner . i will gladly return . ",val
positive,"an outstanding eatery . exquisite cuisine served in a truly comfortable relaxed environment by attentive servers soothed by a marvelous pianist . the special of the day halibut with a unique ratatouille sauce was wonderful . n nyou ll have to save up for this one , though",val
positive,dr . fish is a gifted surgeon and knowledgeable in the latest technology . he also is a kind man . he works hard and truly cares for his patients . he has worked on me and my children . he is highly recommended . ,val
positive,"touted as the world s largest municipal park . it was awesome . the view from , ft elevation was spectacular ! we drove as oppose to hiking up due to time constrants , the roads were winding and narrow , so had to be careful . it is worth the trip . ",val
positive,"i like this place , when you re in the mood salad this is the place to go . we always go there , when we want to have a late dinner . ",val
positive,definitely hidden . they serve good brunch on the weekends and you won t wait in a ridiculous line full of degenerates . make sure to get their biscuits . ,val
positive,friendly wait staff made the dinner . obviously not gourmet but traveling with three kids under ten makes for an adventurous outing no matter the place . melissa made the vacation dinner stress free and fun . cheers to her and the view . ,val
positive,"food , service , atmosphere feels like back home ! the prices are just outrageous . . . cheap ! i m definitely going to be back ! ",val
positive,"had a few amazing nights here with friends . n nthey are open late , super friendly , fantastic alcohol selection . . . and if you manage to find a table , you will have the best time here ! n nthey have darts and some arcade games . close to everything . ",val
positive,i go here frequently and they have excellent service . i would recommend seeing jessica miller . she is by far the best hairstylist i ve ever seen . i always hate explaining what i want and not turning out right . she s been perfect since day one,val
positive,"fast , friendly , and good food . stopped after a long day on the road . parking lot had a crowd so i try it . if you order the gyro dinner you better be hungry . definitely get your money s worth . ",val
positive,chips salsa fantastic ! went back for spinach portobello quesadillas best ever . beautiful patio area . excellent service . ,val
positive,"i seriously love this place ! i am always greeted warmly , my order is always correct , and everything i have tried is so yummy , especially the avocado smoothie ! i also love the friendly enviorment . this place is seriously my go to place when i am in need of something light and delicious . ",val
positive,"great comfort food . the best burgers you will find , there are places that come close but this place has the best . as for desert , younwill not be disappointed unless you care about your waste line . a great selection on breakfast until am and all day on sunday . ",val
positive,this is authentic thai food really good . the inside has been re done and good service . ,val
positive,"if you want to get a cut by the best barber in town , make sure you see brian gunz ! he never disappoints and always uses the best hair products on his clients . pick up a bottle of the best pomade you will ever find , classic hairitage ! ",val
positive,this place is cool because they leave you alone . i don t want to be touched unless you are a burger . ,val
positive,"this is my go to library , because it s closest to home . there always seems to be a decent selection of the new releases , and i can always get in and out quickly . plus , i can always go grab a slice of pie next door at hubbard ! ",val
positive,"i was skeptical about going to a typical pizza shop during a food tour in bloomfield , but boy was i wrong . this pizza is really good and you can tell that they do not pick the cheap ingredients off of the shelf . the dough was perfect cooked well , but kinda doughy and the cheese was excellent . ",val
positive,"garlic naan is wonderful . had the chicken biriyani , lamb vindaloo , and chicken tikka masala , which were all great . we asked for the food very spicy , and it was exactly that . service was great . ",val
positive,"every sunday we visit the bf s father and have a barbecue at his house which is close to weiss restaurant . on the way , we stop by at weiss to get a pint of potato salad , which is so delicious and deserves stars ! n ni can t wait to try other items like pastrami on rye ! ",val
positive,this place is pretty nice . looks relatively new and is pretty clean . good spots to eat and shop . terminal is easy to navigate . i would not be upset if i had a layover here in the future . ,val
positive,"this is , in my opinion , an above average store . it s always clean and well stocked . the staff is friendly and very helpful . ",val
positive,"really enjoy the food there . mongolian beef , sweet and sour chicken , roast pork lo mein . excellent . as i said before , not fancy . . but the food is good . ordered egg rolls , waitress brought spring rolls not what we wanted but they were good ! . minimum charge fyi . ",val
positive,love the red pepper hummus try the lemon vinagrette on everything its the best ! ,val
positive,"this is the best hampton inn that i have ever stayed in . we love the magic behind the mirrors in the bathroom . the management and the staff are fantastic also . if any of our family comes to town , this is where they will stay . ",val
positive,great food i like the all you can eat spagetti and meat balls on monday . nthey have outdoor seating and umbrellas it nice to eat outdoors when the weather is nice which is most of the time here in az,val
positive,outstanding food and service . very friendly ! between my wife and i we have tried everything on the menu and we are never disappointed . i would definitely recommend los taquitos to cure any mexican food craving you might have . ,val
positive,for chinese food this place is inexpensive and well done . i was very happy with the amount of food and the quality for the price,val
positive,went in for a fax and it was simple and quick . have to have a card tho for the machine . i got some help because it was my first time . nice,val
positive,"on thursday , james lastra played the double door inn . nafter several successful shows at the evening muse , he was booked by afton showcase to play this legendary venue . n na great honor to perform on the same stage with some notable artists like eric clapton , stevie ray vaughn and buddy guy . ",val
positive,"realized i rank this a , what am i insane ? ? ",val
positive,"absolute best place to go after a night on the strip . . . if you re still alive . not very convenient if you don t have a car , but if you do , try this place for breakfast . this is the home of the egg omelet ! ",val
positive,good food ! great service did not know this place was a cleveland brown bar on football sunday none the less the crowd was warm and fun as we entered the restaurant wearing our steeler shirts . ,test
positive,i walked in and was served immediately . the place is clean and the staff was friendly and easy to work with . my manicure was a little mor than i normally paid but i wouldn t mind coming back . i will definitely recommend this place to my friends and family ! ,test
positive,"if i rate it estrellas , don t even question it ! if you know me you know i love pizza ! ! ! especially nyc style ! ! yummmmdelishhh , so basically this is nygood it comes very close to the ny taste , it s the sauce . . im telling you . . . . go try a slice ! andale ! ",test
positive,these guys and gals a this shop are great . fair service prices and will always help you find a way to get your bike going no matter your budget . i highly recommend . cool atmosphere too ! ,test
positive,good food excellent service . ,test
positive,good old fashioned diner food with a generous all you can eat prime rib and butterfly shrimp on saturdays . ,test
positive,"best in pittsburgh hands down . pumpernickel raisin rolls are my favorite , the ciabatta is awesome . . . salt sticks too . they have just about anything you could think of and it s always bakes fresh that morning . ",test
positive,my favorite spot for mexican food in the valley . i ve been going there for years specifically for the white menudo . their ground beef potato tacos are incredible and i love that some of the servers have been there the entire time i have been going . ,test
positive,just picked my car up yesterday . great work ! on time ! fair price ! bob made my miserable experience of scratching my car up as good as it can be . everything went as planned and promised ! do not hesitate to go see bob should you need an honest fair job ! ,test
positive,"so happy i found this place , great family owners that have been so easy to deal with . i always feel they treat me fair . ",test
positive,"we love this location ! samantha is a great server ! nshe s fast , friendly and always is smiling no matter how busy it is . nwe usually get a bottle of wine and slices ! nalways excellent ! ",test
positive,"pretty good ! excellent beer sampler bargain ! veggie burger awesome . onion rings awesome . fried mac n cheese was delicious crunchy on the outside , creamy on the inside . carrot cake was monstrously huge and delicious . ",test
positive,"i wish i lived closer , i know it is not nyc , but i enjoyed the theater and the performance . i had a fantastic time watching ten chimneys , it was a fun show . ",test
positive,"excellent food , very friendly service . ",test
positive,love the layout and size of this airport . so easy to navigate . the central food shopping area has some nice options and the big white rocking chairs are so southern and inviting . my kids love the moving sidewalks between the terminals . always happy to fly to charlotte ! ,test
positive,"love sabas ! great gyros , salads , baklava we have been taking out and eating in for years . everything on the menu is great . quality is consistent and food is fresh and well seasoned . a family run restaurant that is a great find ! ! ",test
positive,this is real italian vegas style . the waiters are awesome and the food is better . what a great place . ,test
positive,"i haven t had anything here that i didn t want more of ! the best onion rings , hands down . i ve yet to take a friend here who didn t love it . ",test
positive,good bar and the food is ok not remarkable but good . portions sort of skimpy but they ar ealways expanding the menu . they do have a pretty good rib eye however but nothing else was that memorable . i will eat there again i m sure . ,test
positive,i ordered the eggs benedict at wanda s and it was very flavorful . the downside was that the egg was fried and no poached . the service was very good and the people were friendly ! definitely a place worth checking out . i was referred by someone from the dmv . ,test
positive,went to superstition springs store walked out for waiting over for help . i was in and out in at this store ! ,test
positive,"love it ! no one , not one person in town beats their green chile . the beans are delicious . must try ! ",test
positive,"good food . reasonable prices . i had the chimichanga platter with beef , rice and beans . the quantity and quality of food was excellent . our server was quick and attentive . nissues i found were the long wait time and the crowded entry space with people waiting for a table . ",test
positive,carmello is great ! we ve been going to him for years . i would highly recommend this location . ,test
positive,i have ordered food from here on numerous occasions . it s always been good and reasonably priced . i wish they delivered . that is the only drawback . ,test
positive,this is a really good resturant to good to . we found it about a few year ago and have been going back ever since . the people there are so nice ! they are much better than any denny s or any other breakfast resturant ! ,test
positive,today i made a appointment to get fitted for a bridesmaid dress . the minute i walked in the staff was super nice . samantha g . helped me find the exact dress i needed ! ! ,test
positive,now that i work so close to carolina s . . . . i have been back times within weeks ! ! ah that red chile add cheese burrito and a taco duro ! yum ! make sure you get some tortilla s to go ! ,test
positive,this is an awesome pharmacy always takes great care of me i m always treated like family the pharmacy staff is very knowledgeable thank you very much janice and samik for all you help,test
positive, heavy handed drinks n it s like partying in the haunted mansion n best decorated bar in las vegas n cool staff and security n the valet guy rules . n very cool and diverse scene,test
positive,"when i go here i always look forward to when i can go back . i enjoy the bread bowls of soup , the sandwiches , the pasta butternut squash and garlic lemon penne are my favorites . i also like the new flavored lemonade they have and the iced coffee . i have never like the desserts though . ",test
positive,my kids love the zoo . . . the membership is cheap and is a really good deal if you plan on going often . ,test
positive,always good food and service n nevery time i go it s the same the food is good and the service is attentive and friendly . ,test
positive,very good if not outstanding mexican style restaurant . ,test
positive,ny style,test
positive,i love the fact that i can just get up and head here whenever i am in the mood for matcha green tea ice cream which is more than you think . the ladies there are very friendly and the food is good and servings are big . ,test
positive,"this is my favorite local spot in vegas . i ve yet to have even a mediocre meal here . huge portions , good food . sports on every tv , people smoking at the bar and friendly staff . ",test
positive,best wing s the works ! ! and sports bar atmosphere ever ! the best music is always playing ! ,test
