rating,review,split
positive,great place to shop,test
positive,"postino is delicious , reasonably priced and fun . the only bummer is they don t have a full bar . ",test
positive,"great food , great wine , awesome happy hour . . . what more could you want ? ! ? ! ",test
positive,go phoenix suns,test
positive,"really enjoy this place ! great portion size , very friendly service",test
positive,"great service , great food plain and simple ! oh , and awesome beer selection that is always changing . ",test
positive,"superb service and reliably fine food from this family owned restaurant . briskly busy at lunchtime , relaxed at night , always comfortable . a pleasure ! ",test
positive,"one of my favorite places in glendale . great food very fresh . but bring your patience , food typically takes mins . best to call ahead for take out orders . ",test
positive,love the great prices and wine selection they have . highly recommended . lots of good prices on health food and other good foods that you don t find at other grocery stores . ,test
positive,"ate the deluxe calzone and it was delicious , not to mention big . prices are very reasonable . i plan to go back . ",test
positive,great food . great service . mark went out of his way to make sure we were taken care . ,test
positive,always consistently delicious ! classic preparations of americanized chinese . the cashew chicken is great ! ,test
positive,my wife and moved from chicago to paradise valley and where looking for authentic italian cuisine . all we can say is this is the place ! the best,test
positive,watch for pedestrians when leaving the drive thru,test
positive,kids love this pizza . they have a family night on monday night . pizza cannot go wrong . ,test
positive,"great selection of titles , affordable pre pay rental blocks , convenient location if you are a u of i student or work on campus . i m so glad this place is here ! ",test
positive,"love it , one of our top three restaurants when we want to spoil ourselves . you have to try this place ! ",test
positive,"oh man , this is so good . but everything is full of lard . i leave here every time with a huge stomach and go home and take a nap for a few hours afterwards . but so so good . ",test
positive,"i love spa lamar ! the service is amazng , the packages are incredibly reasonable . ",test
positive,"harper s . great place . good food . knowledgeable staff . had the cajun omelet for lunch on mother s day big crowd , but staff did a wonderful job . i will return . ",test
positive,"excellent sushi ! great quality fish , especially on the weekends . i like the atmosphere , and the sushi chef s are very friendly and skilled . ",test
positive,i ve been here a couple of dozen times . good food and value for the money . friendly service . i ll be coming back until a sushi or thai place opens up in area . ,test
positive,been here a few times and the food is always good . i love their salad and breas . could eat that alone . ,test
positive,tongue is dancing in delight as my cravings have been satisfied with perfectly seasoned spiciness . ,test
positive,great restaurant . really delicious food and good quality . place is very clean and owner is a really nice guy . highly recommend you check out this tempe landmark ,test
positive,fun ! ! ! ,test
positive,this place was on it ! the staff was very friendly and did anything they could to make our visit better ! ,test
positive,wow ! great job elizabeth richert great color ! the best hair stylist out there ! she can fix anyone mistakes ! ,test
positive,nicole in aesthetics was great . a wonderful personality . miss angel is her instructor . very pleased . i would definitely go back to see nicole . thx ! a happy customer . ,test
positive,"a little biased since i live so close , but i love the dor stop . great , typical , greasy spoon diner . always give the special a shot . ",test
positive,just ate a delcious mexican pizza here . it s so yummy ! ,test
positive,"i ordered the cajun combination and it was awesome . if your close by you have to check this place out , if your not close by you need to make the time to go here ! ",test
positive,total charge zero for fix a flat,test
positive,good food and great staff ! ,test
positive,"when my friend had took me here to eat lunch , i fell in love with subsandwich . i love it",test
positive,terrific food . . . especially the all you can eat fish ! . . . the fish has a nice light breading . good service . there s always a crowd but it is worth the wait ! ,test
positive,layover to change planes pleasant new terminal lots of upscale looking shops and restaurants clean bathrooms clean common areas no outside noise . good for a break . ,test
positive,"best dive bar in the neighborhood . debbie and taylor are the funnest bartenders you re going to find in the area . it s a dive bar , take it for what it is . but the atmosphere makes the place",test
positive,i love their menu ! the garlic mashed potatoes amazing ! steak melts in your mouth ! service great ! big fan of applebee s ! ,test
positive,best food in this town if you like mediterranean that is . run don t walk and get over here it is scrumptdillyious ! sleepy gyro salad is my favorite ! ,test
positive,"nello s is my favorite pizza place in town . fair prices , great pizza if you like thick , chicago style . i love all kinds of pizza but nello s takes the cake in my opinion . ",test
positive,service was very good . food was better than average expected . want a cheap meal without much fuss . . . this is the place . ,test
positive,"i love the range here ! the staff is friendly , it s peaceful and very relaxed for people who barely know how to hold a club ahem , me . . . ",test
positive,"great restaurant with a nice ambiance , excellent food and stellar service . it was even better that we had a groupon but it would have still been worth it without it ! ",test
positive,"very good service , food was very well cooked , taste was okay . served even after closing time . ",test
positive,great service . fun downtown atmosphere . highly recommended,test
positive,i like zapata s ! the decor is mexicany without being cheezy and my garden burrito was delicious . the warm red sauce they served with the burrito was smoky and yummy ! ,test
positive,yummy ! ! great gifts for clients and good service ,test
positive,thumbs up for the cents dollar menu . just got a full bags of food for and two drinks for bucks . taco bell s menu of cheap items are left in the dust here . food is fresh for fast food . ,test
positive,"my experiences here are always a little weird , but the food is great and i love the patio . ",test
positive,gave me a good deal on service i had done . . . . . about cheaper than any other service shop . ,test
positive,nice place but the food isn t consistant . too bad because its a really nice place to have our date nights . ,test
positive,"quaint , friendly coffee house ! love their coffee iced and hot and iced pomegrante green tea ! ",test
positive,"very friendly and they did a good job with pedicure , manicure , and brow wax . i felt like the facility could be a little cleaner than we found it . excellent customer service . ",test
positive,best pizza in phoenix ! ! ! ,test
positive,always quick do a great job cleaning pressing the clothes . prices are also very reasonable the people are always nice very friendly . ,test
positive,just don t go in the heat of the summer . . . holy cow was that miserable . . . for us and the animals who were pretty much all hiding out . phew ! ,test
positive,hnnngffff their signature spinach pizza nit s the only thing i ve ever ordered there nand it alone warrants stars . ,test
positive,"great food and selection , can t go wrong here . the food has been good every single time and the service is consistently good . ",test
positive,i love this place ! n nbut n nbring back the beef curry udon ! ! ! n nthat is all,test
positive,been going here for more than years and have found it to be consistently reliable . whether at the sushi bar or at a table we ve never left disappointed . i miss the candy sushi though . ,test
positive,quiltique is the place to buy your fabric . they have the best fabric in town . i make quilts and purses and i wouldn t buy my fabric any where else . chris hubel,test
positive,nice clean place with good food . shrimp burrito pretty tasty . ,test
positive,crazy that i feel a tire shop has the best customer service ! the prices are comparable but i have found some better deals at costco sometimes . ,test
positive,"local and tourist oasis n ntea house specializing in asian boba and teas , cash only , parking lot , cafe seating",test
positive,their cheese pizza is a must have if you re visiting pittsburgh . period . it s where all the locals go and you should too ! ,test
positive,"if you like humongous portions amazing food , eat here . the cf steak , cf chicken , and especially cf pork are amazing ! the prime rib and ribeye are also fantastic . ",test
positive,"very friendly staff , i complained about how they messed up my order at the other mcdonald , the staff replaced my order here at no charge ! wow",test
positive,great atmosphere and wonderful people . this is the closest thing to my favorite coffee house from back east that is no more . coffee and deserts are great too . never a dull moment ! ,test
positive,"incredible service and amazing food ! eggs benedict meal was one of the best ones i have had in a long time ! prices are very , very great fairly inexpensive ! ",test
positive,"the cocktail menu options were mouth watering . great place to grab a drink with friends , especially on ladies night out ! ",test
positive,staff was quick and efficient . food was delicious . ,test
positive,"pizza was delivered quickly and correctly ! shelby , the manager even went through the great specials they had going on for me ! great customer service and fast delivery ! ! ",test
positive,service was great and food was delicious ! had a great time with my girlfriend ! will ba coming back ! ! ,test
positive,it s mcdonald s . what do you expect ? yelp is asking if this place has a tv . do fancy menu boards count ? ,test
positive,best beans in the world ! my family has been eating here since the in globe . and it hasn t change from the friendliness to the amazing food ! ,test
positive,"had dinner here with a friend on . what s not to like ? it s close by , has a nice atmosphere , great service and reasonable prices . i had the mini steak tacos and edamame . yes , i ll be back . ",test
positive,this le peep is closed down . now it is a new place called the light rail cafe that i believe is closed down too ? n ni miss the chicken on central ave . ,test
positive,classic great atmosphere fresh yummy,test
positive,"love their fried fish with fries and the endless supply of ranch . oh sooo good ! the price is right , the service is ok . there s room for improvement . call in your orders during rush hours . ",test
positive,my darling husband was happy to go out in the cold on sunday morning for a box of these tasty treats . when you think old fashion donuts or sin on a plate rainbow donuts kicks dough dough ! ,test
positive,great first time experience ! for a manicure ! ! ! ! you cannot say no ! she did a great job esp with my cuticles ! thank you ! i will return ! ,test
positive,you dont come to long wongs because your new years resolution is to lose weight . you come here for cheap greasy down home unapologetic assault to your arteries food . ,test
positive,their sandwiches are to die for ! i only wish they had more locations ! ,test
positive,"if you love spicy food this is the place for you . i always feel like a get great service everytime i come . i bring my family often because we always enjoys the food , spirits , and service . ",test
positive,my favorite place . my family has been coming here for generations . . . . since they have been opened . love this place ! ! ! ! ,test
positive,love this place ! the food is phenomenal the service is five star and the dining experience amazing . this is a great treat for me and a place i come to a special occasions . ,test
positive,great pizza and wings special . ,test
positive,best spin class i ve ever taken . been going here years now and it just gets better ! ,test
positive,good food and good service . some of the best guacamole in town and margaritas are exceptional as well,test
positive,great food and prompt service ! for a sports bar the food rivals very good restaurants and sometimes come here just for the food ! will be back many times ! prime rib anything is excellent ! ,test
positive,"i am such a trader joes fan , great prices on quality food items that don t contain preservatives and artificial flavors . i always get the help i need from the friendly staff working there . ",test
positive,the food is awesome . nice atmosphere . come in on happy hour that you can get oysters for and colossal shrimps for . at the bar . they are a must try . ,test
positive,"excellent service , great food . nachitos came out and made me laugh , as the name implies that they are small . they are not . great fajitas too . ",test
positive,wonderful reuben . map shown on yelp page is incorrect . it is actually a different hawkins . i d recommend a call for directions . ,test
positive,"great variety , quality , service ! stopped by for a quick dinner , served right away . a true gem ! ",test
positive,been here a few times and never disappointed . the green cheesy shrimp dish was phenomenal . ,test
positive,"great food , i can t complain other than i wanted more food . . . . hehe ! ",test
positive,still love this place ! ,test
positive,"amazing customer service ! they spend time with you and really care . they want to make sure you get the right shoe , not the right sale for them . they put you first . ",test
positive,i ordered the center cut ribeye for entree . it was delicious . nthe environment is nice and servers are polite . recommended . ,test
positive,i saw franco harris at this place he was a class act great place to by real food from italy,test
positive,this place has such a cool mix of different foods . the happy hour is actually affordable . it s a great place to hang out with friends and great place to bring out of town guests . ,test
positive,great location and cost effective . the drivers are professional . it s so much cheaper and faster than parking in the economy lot and riding the tram ! ,test
positive,pomegranate blueberry was recommended by the barista and i must say i was very impressed with it ! great tea and free wifi ! ,test
positive,"the fried mozzarella was awesome , i had the open faced turkey which was pretty good and my boyfriend loved the mac cheese . good beer and an excellent place to go to watch football . ",test
positive,"i love this place , great food and atmosphere , but on my last visit wasn t impress with new addition to menu",test
positive,excellent arena . . . n ni like that customer relations will be able to hold your stroller if you go with your baby . . . ,test
positive,love them,test
positive,"if i had to pick a last meal , it d be ycs ! just saying ! i could live off of it ! come to phoenix ! ! ! ",test
positive,great sandwiches and cookies . ,test
positive,"i like fliying out of terminal , so easy to get trough security and the long term parking lot is so close and easy to get in and out . ni love alaska airlines",test
positive,the best chinese food in the valley ! ever had any problems with the service or food . the tea is fantastic as well . ,test
positive,"great , greasy mexican food . good prices ! my only complaint would be that i don t love their enchilada sauce , it s okay but not great ! ",test
positive,top notch ! ! everything on the menu is amazing and they make homemade tortillas like in mexico in the corner of the restaurant . the design of the place is unique and very awesome to look at . ,test
positive,old school store with an amazing selection of movies . staff obviously loves movies and are very knowledgable . movies days for older movies can t be beat . ,test
positive,"come with an empty stomach , the portions are huge and the service is awesome . ",test
positive,"amazing drinks , but prices are not cheap . ",test
positive,champon noodles is one of our favorites . the cinnamon bread is awesome,test
positive,their yakisoba noodles are just the best c ni ll try from anywhere in phoenix just to get their s ,test
positive,i love little places that you randomly see and check out . very descent food ! i had slice of pizza and pasta ! very good service . it is tiny ! ! but great service ! ,test
positive,very very good . no regrets ! ,test
positive,"just picked up my first pizza from there . the works ! fantastic ! ! the whole family is hooked . fresh , flavorful , not greasy . . . . . yummy ! ! ",test
positive,"damn good fish n chips , chicken curry , and satay . the english dinners on sunday are very good , as well . good place for a pint of your favorite english ale or stout . ",test
positive,best ribs in town . always treats us right . my family loves the entire menu . ,test
positive, for jameson shots for ! ! ,test
positive,"great food , especially for the late night food . their pho is great for the price too . food comes out fast and always tastes great ! i work a graveyard shift , so i always go here for great food . ",test
positive,"these people are friendly . i only give four stars because it said it was a breast center on the front door , and i did not see a single breast . ",test
positive,"love the salad , but the nachos are better",test
positive,years later and i m still going here . everything is always done in a timely manner and the women go out of their way to help you . i love it . they can do anything . ,test
positive,we love this place . try the eggplants parm dinner comes w garlic bread delish ! they also have ice cream and freshly made cheese cake . ,test
positive,the best pho and spring rolls in chandler ! this is my go to pho place . ,test
positive,great sushi . good atmosphere . a little dark in the evenings for my tastes but i definitely recommend it . ,test
positive,super clean restaurant with great healthy options . ,test
positive,"great food , but still miss the german restaurant in hickory . we will be back for sure . very nice place . loved the carpaccio , a must have , ",test
positive,"we grab lunch here once or twice a week . the staff is friendly and are quick to remember your name , and even your usual order and have it ready for you when they see you walk in the door . ",test
positive,very yummy great with kids . . we spilled a drink and before we could ask for help they had a stack of napkins ,test
positive,love love love this place . tried it out for the first time today and it was awesome . stephanie does fantastic design work . they definitely earned a customer ! ! will never go anywhere else . ,test
positive,"this place is well organized , great for the kids , great for the parents and any of the family that would like to show up to the huge glass window show of cuteness . ",test
positive,"absolutely delicious . each cup is a giant sugar bomb but yum yum yummy . the parking lot neighborhood is a little shady at night , but it s nothing bad . it s just damn good custard . ",test
positive,beautiful layout gorgeous views . be careful before you open the bottle of water in your room mini bar . . put a stain on otherwise beautiful accommodations,test
positive,great cheese steaks ! ! ! ! service is on it . was impressed enough to take my boss to experience the goodness . keep it up . ,test
positive,best pizza in phoenix ! love the thin crust pizza . very close to being east coast . three thumbs up ! ,test
positive,my favorite pho resturant in town the fresh rolls are great the pho is very tasty . the prices are good and the food is great . ,test
positive,"hot bagels , always my go to for a lox craving . generous portions of salmon , cream cheese , onions , and salty capers that burst in your mouth on your choice of bagel . ",test
positive,happy hour margaritas were awesome and only . . . . . food was good . i had enchiladas . defiantly coming back . ,test
positive,amazing food . amazing customer service . amazing owners . very reasonable prices . this place serves both korean and hawaiian food . love it here,test
positive,"best chinese in town . quick delivery , great service , great price . ",test
positive,"friendly service , fresh and delicious food a truly local and consistently excellent establishment ! ",test
positive,"excellent coffee and the owner is always the sweetest ! my morning stop before church at redemption , close by ! french vanilla iced red eye ! ",test
positive,favorite place in town i recommend the mongolian beef or beef chow mein also hit n sour soup ! ! ,test
positive,great customer service ! ask for carlos when you need to get around phoenix he can answer all your questions give wonderful recommendations ! ,test
positive,"the only place we will take our cars . honesty at a car repair place is hard to find , but we found it . these guys are the best ! ",test
positive,this costco location has the best tire center i ve ever visited . the check in check out process was efficient and the wait time quote was right on . ,test
positive,delicious ! even though they are a little pricey they are well worth it . the staff is also very sweet ! get the sweet and sour chicken and the pork fried rice ! ,test
positive,awesome service and great pedicures ! i swear they massage your legs forever . . . even with a hot stone ! highly recommend ! ,test
positive,"super chop salad , great tea , very nice customer service . . . i look forward to coming again ",test
positive,as always the food was perfect and service was great ! we are a large family with little ones and anita s and staff always go out of their way to accommodate us . ,test
positive,"great place to fly into . friendly people and staff . fueling service is excellent , and the terminal is pretty good . ",test
positive,"good food and good service , and right by the house . . . . ",test
positive,"good guys taking care of this issue fast ! got in , no wait and taken care of no issues getting my problem resolved . falls short of due to cleanliness . but thanks overall . ",test
positive,great mexican at a great price . margaritas are awesome too . servers are polite and service is quick . this is our go to place for mexican around the gaston county area . ,test
positive,excellent service . really good with the kids . the owner joe always provides excellent service,test
positive,"ok . i should ve read deeper because it is a vegan dirty rice . having that pointed out to me , then i retract what i said about it . doesn t change my live for the real one though . ",test
positive,the lobster spinach queso is a must ! n ni ve been here times and never been disappointed . i ve also tried something new every time . . ,test
positive,i ve been eating at this place for the passed years . i would definitely recommend the wings as well as the pizza . it is a nice bar restaurant to watch sports in . ,test
positive,we just went in to see if they would resize a cheaper watch and the gentleman there offered to do it for free ! what a great group of people working there . ,test
positive,nellos is consistently good and i have been going for over years . love their garden salad with the house dressing . keep up the great work ! ,test
positive,very good custard . recommed the georgia peach . nice to see them making the ice cream from scratch using big metal pails of milk . ,test
positive,this little town is fun and growing every year . train ride was great and the staff is very friendly . ,test
positive,always good and close to umc valley hospital,test
positive,really good thin ny style pizza,test
positive,decent pizza . decent prices . great place for kids . they even offer a gluten free pizza and a gluten free beer ! ,test
positive,they have everything,test
positive,"oh my , the seafood spicy noodle soup is soooo good . ",test
positive,"they re happy hour is great ! it s also just a comfortable place . the bartender is nice and always remembers us . it s a great place to get some pizza and a beer , i recommend it . ",test
positive,bailey s is a great place to hangout and play some pool and have some great pub food . ,test
positive,"i just had to drop a note to say just how nice it was to have fast , clear and strong wi fi in my room . nwhomever handles that for your place is doing great work . ",test
positive,food was outstanding ! one of the best buffets in the area . waiters was very nice and kept our drinks full the entire time . do not know if they do military discounts . ,test
positive,"carne asada used to be soft but now a little tough . but still tasty in the taco . and at . for the plate w rice n beans n small fountain drink , it s still a bargain n good snack . ",test
positive,strong drinks . cheap drinks . yummy food . great location . easy and laid back . one of my favorite bars . ,test
positive,"best mcdonald s in town . professional , fast and consistent . thats really all you can ask for in a mcd s . ",test
positive,"very nice place . all be it small , still a nice place for an afternoon",test
positive,food was good although i found a food tie in my chicken enchiladas . . . they did comp . drinks were nice and strong . ,test
positive,cool,test
positive,"fun place with lots to do train ride , mine tour , etc . the prices are a little high for the experience . best part mystery shack . a total must visit ! ",test
positive,we attended our first wine tasting on . very friendly atmosphere and we learned quite a bit about chilean wines . tapas were served as well . we totally enjoyed our experience ! ,test
positive,"fresh fish , big portions and fair prices . ",test
positive,"it s good . had lobster soup first so later the sea bass didn t taste that great . but i had it packed and ate the rest in the next day , it was soooooooo good ! ",test
positive,"family owned . great people , great service and great sandwiches . get the pizza hoagie but add a meatball to it ! ",test
positive,our first time here and our server matthew was very helpful with suggestions . omelets were excellent and the potato chips were awesome . ,test
positive,"great service , amazing food . the baked scallops were delicious . the spicy tuna and salmon were creamy and had just the right amount of heat . ",test
positive,"the food is great , for cheap food . this isn t a star michelin rating , this is cheap chinese food . their schezuan beef is super yum . service is quick , and quiet . ",test
positive,"great food , great prices , kids eat free on the weekends what s not to like ? watch out for the lunch crowds it can fill up fast",test
positive,love this place . i stop by for lunch whenever i come up to phoenix from tucson . their soft tofu soups are so delicious ! ,test
positive,"by far the best sashimi in arizona . fresh , large slices , reasonably priced . id stay away from the fried rolls , filled with a lot of imitation crab . but highly recommend the sashimi plate . ",test
positive,"good quality , fast haircut . great location near campus . tuesdays , . men s otherwise . ",test
positive,i will not go to any other jiffy lube for an oil change . they are not pushy and very friendly . super fast too ! ,test
positive,i love the food here . love the vibe . ,test
positive,"pho kim long is the place to go after clubin , love the noodles their spring rolls which comes with a delicious peanut sauce . ",test
positive,"not bad for las vegas , coming from the bay area , its going to be a tough review but holds its own for a mexican joint . the prices are amazing and the burrito holds its own . ",test
positive,travis is very nice and helpful,test
positive,"love their pizza nortena . that s the only thing i get because i feel like i am depriving myself if i don t . if you have never tried it , try it ! ! ! ",test
positive,"i went into this macy s due to a huge clearance sale they were having . unfortunately , this location is closing , but i got some good stuff for a good price . ",test
positive,great place for a date . . . the steak is amazing ! ! shrimp dishes are cooked to perfection . . . they have great deals on sushi during happy hour after pm . . . i keep going back . ,test
positive,best sandwich in town ! ,test
positive,service natmosphere nfood nvegetarian friendly na ngeneral awesomeness n ncan t go wrong ! ! ,test
positive,this place rocks ! ,test
positive,very tasty food . extremely pleasant employees . great check ins through the meal and the drinks didn t go dry . ,test
positive,a true sports bar with plenty of character i would recommend this place to anyone . ,test
positive,"the food is great , but it s a little more expensive than all the other pho places around chandler and there are a lot ! . n nhowever , the green beans are absolutely amazing , a must have . ",test
positive,yes ! ! ! ! ! ! n n n n ngreat service ! ngreat food ! nlove the byob ! ! ! . ,test
positive,best pizza in tempe . my favorite slice the italian stallion i wish they had everyday but is only available on mondays and wednesdays . i will go out of my way just to get their pizza . ,test
positive,"excellents service , bartender recommended a dish that was nt on the menu but should be called sambal . he even went above beyond recommended an excellent wine pairing to the dish . def recommend ! ",test
positive,"first time here minutes after walking in my hands were soaking . it was quiet , calm and clean , and such good prices . i brought in a photo and love my manicure ! ",test
positive,great pizza ! delicious pie with a crispy crust ! reminded us of our first time eating rays pizza in nyc ! ,test
positive,good service . i had the and the chili relleno was awesome and they use shredded beef in the taco versus ground . tableside guacamole was good . the price is . in the middle but worth it . ,test
positive,"this place is clean , the food is fresh , and the employees are friendly . i expect less from a place where i can get a full breakfast for under . bravo ! ",test
positive,"the foods are authentic and tasty , even got the approval from my japanese client ! ntry their squid meatballs and ramen . the list of noodles is extensive . nit s a solid star noodle cafe ! ",test
positive,cheap but tasty . nothing beats that combo . ,test
positive,i love this pizza ! it s the best i have had in phoenix . not the greatest atmosphere to sit down in . service is fine . . . but the pizza is awesome . ,test
positive,they responded to their phones promptly . nthey checked what was necessary in my car . nthey answered all my questions in regards to mai,test
positive,"me and my sons always come here for a quick fade . all the barbers are skilled and awesome . we ve never left unhappy with our haircut and during football , they have all the college games on . ",test
positive,"been going here for about years now , still has the best roast duck in the state . always come here for a whole roast duck and roast pork and bbq pork . as good as it gets in arizona . ",test
positive,bring back tropicana fruit punch . ,test
positive,awwsomeee ! ! ! this was delish ! great omelet and my server was excellent . i definitely recommend,test
positive,"always a fan of this place ! love the bread butter while waiting . great flavored ice teas . no longer sell the blt pizza which i totally loved , need to find a new fav now . ",test
positive,just had a cheese steak sandwich here and realize that they had nfl happy hour made me very happy and the cheese steak was awesome definitely a comeback to,test
positive,the food here is amazing . i recommend the bruschetta to all first time visitors . you won t be disappointed . ,test
positive,"first of many visit i m sure as the food , atmosphere and service was great . n ndon t let the shopping appearance discourage you , this was a diamond in the rough . ",test
positive,good selection and prices . ,test
positive,they re great ! everything tastes just like it does in chicago . . . love the tamales ! ! ! nsharon d,test
positive,service is great . outside seating in mild weather is awesome . chicken mac and sausage mac were both great . veggie pizza was fresh and yummy . beer sampler was fun to try ! ,test
positive,it is what it is very good fast food mexican restaurant in south phoenix . ,test
positive,"incredibly cheap , about for very generous portions . taste was good . ",test
positive,"did a great job at my home . they showed up on time , did excatly what i asked and finsished in a timely manner . totally recommend them to otheres . ",test
positive,"justin and staff are very friendly , helpful , and knowledgeable . ",test
positive,i love this place . the food is reasonably priced and very good . very large menu ofthe things taco bell cant and shouldn t offer . ,test
positive,"constantly good , i have a favorite and they have never disappointed . some times i have good servers something s bad it doesn t matter the food is alway great and i never leave hungry ",test
positive,"a favorite of mine since i was a little girl , the coffee pub is still going strong . one of the best spots in vegas for breakfast . r n r ndon t miss the smoothies . ",test
positive,"friendly service , good food and cozy atmosphere . open late so best place to stop by and get some delicious snacks . hoagie is the bomb ",test
positive,"this is my one stop shopping place by work . great pricing on things i need , friendly employees , deli for lunch , wifi wf bank if needed . ",test
positive,great service and they had what i came for . some work boots . rand h . and i called in first to make sure they had what we were looking for and they did indeed . big gets my big stars ! ,test
positive,"continuum health partners gives a wide range of opportunities to grow , offers education as well as great benefits . ",test
positive,"i will keep this simple , the food is good and the price is right . ni eat here to often and have probably shortened my life expectancy it isn t the healthiest choice in town ",test
positive,ordered online and couldn t believe how fast the food came . their honey garlic boneless wings are delicious . ,test
positive,"quick service , amazing coffee , nice vibe . ",test
positive,good and sweet,test
positive,the bacchanal is the best and most authentic greek restaurant in arizona and by far my favorite place to go . ,test
positive,my favorite lunch ! ,test
positive,"this is a great place to grab a quick meal or pick up dinner or your way home . it s fast , not too expensive , and the good tastes good . ",test
positive,a great spot for dinner salads . i didn t love my cobb salad but the asian chicken salad is bigger and tastier . i found the soup too salty but the samdwhich was great and full of veggies as well . ,test
positive,"they have a lot of selection and great to pick up things for my college bound god daughter . we found a pot , pan , and filtered bottle for water . . . . win win ! ",test
positive,i always say you cant judge spanish food by a bean and cheese burrito but man their footlong bean and cheese is da bomb ! ,test
positive,"i eat here sometimes when i m on this side of town . the food is always good and the prices are very reasonable . try the shrimp burrito , it was very good . also the tacos here are always good . ",test
positive,"love it , great hotel , friendly staff . shipping store right inside the hotel for all your shipping needs . ",test
positive,man i have always loved their food ! ! ! ! my fav is the all you can eat beef ribs ! ! ! ! those are the best ! ! ! ,test
positive,pefect food . ,test
positive,last baseball game of the season,test
positive,nice visit . quick service and good food . ,test
positive,really good tasting food . very unique . . . first time a korean with hawaiian and chinese combo . had the cold noodle and kalbi . . . made well . . . authentic . will go back again . ,test
positive,great place fast service and great prices . beat everywhere i checked thanks discount ! ! ! ! ,test
positive,"consistently good sushi , and great happy hour specials . ",test
positive,dr curran is the greatest always happy and great with my baby . he is always happy to listen to any concern no matter how small which makes this new first time mom very happy . ,test
positive,"good sports bar . we visit to see a game on a big screen . food is decent pizza , sandwiches , salads . wine is good but grossly overpriced . service is almost always good . ",test
positive,a taste of home lubbock in az ! always a great meal ! n nask for the hotter salsa ! ,test
positive,love getting my cash wash here . i love their new equipment and enjoy the friendly service . keep it up guys ! ! ! ,test
positive,great service ! friendly people and i absolutely loved my nail design . i am definitely coming back ! jimmychu and dil did my nails and i would recommend them to anyone ! ,test
positive,only took them minutes to deliver our order . pretty good sandwiches ! i do like capriotti s better though . ,test
positive,"this looks like a family run restaurant , you can watch the food being cooked because the kitchen is open . fresh fresh fresh clean environment and tasty food ! ! ",test
positive,"wonderful , both my husband and son come here . everyone is so nice and attentive . can not suggest this place enough ! ! ! ",test
positive,"friendly most helpful staff ever . free attentive water testing , appears to be family owned . . . i dig em . n nthe final words popcorn machine n nneed i say more ? ",test
positive,chris bianco s sandwiches are like breast milk for grown ups . ,test
positive,the food and service were really good even on a saturday night there were no long waits to be seated . in scottsdale that s a privilege . we d definitely go back again . ,test
positive,"i actually like coming here , you feel comfortable and their workers are friendly when you call to make appointments or fix any sort of problem they re not rude at all . ",test
positive,"delicious food and reasonably priced , especially if you go during there happy hours ! ",test
positive,this was a great quick stop on the way to the speedway . the food was hot and fresh . the place was very clean and the staff was polite . ,test
positive,hot haute hot love luv loooove,test
positive,the lox platter is amazing ! great jewish deli . has a bit of an old school feel to it . ,test
positive,"thank you for listening and adding gf and veg items , now everyone in the family can enjoy bfast ",test
positive,"can t beat good beer , good food , and good people ! ",test
positive,"great team , ",test
positive,b day party here sunday buffet and they really tended to our table . we never had to wait for refills or naan they kept our table clear . the food is the best in town and i ll be back soon . ,test
positive,the portions are huge . reasonable price . the fish i ordered was decent . ,test
positive,the best haircut i ve had in years . definitely not the dollar revolving door . worth every penny . ,test
positive,amazing stuff ! i do wish that the staff was a bit friendlier though if not i would ve given it stars,test
positive,"lunch specials are . and . , they use only white meat . great service . ",test
positive,best pizza in the burgh . no doubt . ,test
positive,i love this place . the man behind the counter is so awesome . he greets you like he s known you your whole life . the food is great too ,test
positive,great food the tuesday special is one of my favorites chicken fried chicken,test
positive,"get up , go downtown and eat here ! ",test
positive,the shrimp tacos were awesome ! ! ! great little place ! ,test
positive,second to lotus of siam . . . this is great food with great service . they are known for vegetarian dishes . . . ,test
positive,"awesome service ! they were friendly , gave me options with no pressure and got the job done quick . ",test
positive,"good food , fun ambiance , cool people ! definitely a fan",test
positive,we were just around the corner and had breakfast here most days . a little expensive perhaps but cheaper than a hotel and really gives a nc feel . ,test
positive,very nice people where warm and you had a welcome feeling . the paster is young and very nice . ,test
positive,great food and service . must try the steak kabob plate and if u like chicken as well . get the combo plate ! very filling so no need to order any extra . ,test
positive,a fantastic dinner . the spicy noodles with shrimp was simply excellent . the shrimp itself was especially tasty . n nfirst class service . n na great restaurant tucked into a strip mall . ,test
positive,found a new place since i came to town and like it . had to say good bye to my gal in nj . sorry stacey . roseanne is my new clipper ! ,test
positive,"probably the fastest , quickest , niciest bathrooms , cheapest gas station in the state of arizona . ",test
positive,i was very surprised by how nice everyone was . usually we go to the one in jersey city and everyone there is so good . ,test
positive,love this tanning salon ! ! the staff is very friendly and helpful and i am always in and out fast . ,test
positive,chicago dog was awesome . great selection of craft beers on draft too ! ,test
positive,"this is great , simple , traditional italian american food . the salads are good . the pizza is really great i stopped ordering from anywhere else . the veal cannelloni is awesome too . ",test
positive,great food . . . great service . . . there is a very comfortable cozy atmosphere . the prices are reasonable and you get a good amount of food . this was my first time and i highly recommend ! ,test
positive,"the best cane in the valley ! chicken , steak . . . . . . . everything ! ",test
positive,office is pleasant and organized . great experience with new doc dr . joshua millstein . he took the time to listen and explain things . ,test
positive,disgustingly amazing breakfast as usual . order what you want and accept you are done for the day ! ,test
positive,great time . decent ice . helpful staff . ,test
